filename,width,height,class,xmin,ymin,xmax,ymax
16_19_22_17_18_24_L_L_L_H_H_H_61.png,350,350,bottom,210,218,262,265
16_19_22_17_18_24_L_L_L_H_H_H_61.png,350,350,bottom,263,283,331,343
22_17_24_16_18_19_L_H_H_L_H_L_0586_0_4251.png,512,512,top,107,64,148,112
22_17_24_16_18_19_L_H_H_L_H_L_0586_0_4251.png,512,512,top,160,65,195,104
22_17_24_16_18_19_L_H_H_L_H_L_0586_0_4251.png,512,512,top,204,64,244,115
22_17_24_16_18_19_L_H_H_L_H_L_0586_0_4251.png,512,512,top,260,67,292,104
22_17_24_16_18_19_L_H_H_L_H_L_0586_0_4251.png,512,512,top,311,63,348,104
22_17_24_16_18_19_L_H_H_L_H_L_0586_0_4251.png,512,512,top,362,63,397,104
22_17_24_16_18_19_L_H_H_L_H_L_0586_0_4251.png,512,512,bottom,122,338,168,382
22_17_24_16_18_19_L_H_H_L_H_L_0586_0_4251.png,512,512,bottom,165,296,205,337
22_17_24_16_18_19_L_H_H_L_H_L_0586_0_4251.png,512,512,bottom,207,372,260,431
22_17_24_16_18_19_L_H_H_L_H_L_0586_0_4251.png,512,512,bottom,260,277,293,311
22_17_24_16_18_19_L_H_H_L_H_L_0586_0_4251.png,512,512,bottom,306,308,346,357
22_17_24_16_18_19_L_H_H_L_H_L_0586_0_4251.png,512,512,bottom,344,314,386,361
19_16_18_22_24_17_L_H_H_L_L_H_0580.png,350,350,top,0,23,40,64
19_16_18_22_24_17_L_H_H_L_L_H_0580.png,350,350,top,60,23,96,60
19_16_18_22_24_17_L_H_H_L_L_H_0580.png,350,350,top,121,24,160,62
19_16_18_22_24_17_L_H_H_L_L_H_0580.png,350,350,top,177,20,221,63
19_16_18_22_24_17_L_H_H_L_L_H_0580.png,350,350,top,238,15,286,64
19_16_18_22_24_17_L_H_H_L_L_H_0580.png,350,350,top,312,10,350,51
19_16_18_22_24_17_L_H_H_L_L_H_0580.png,350,350,bottom,16,240,63,284
19_16_18_22_24_17_L_H_H_L_L_H_0580.png,350,350,bottom,70,215,111,252
19_16_18_22_24_17_L_H_H_L_L_H_0580.png,350,350,bottom,121,237,165,281
19_16_18_22_24_17_L_H_H_L_L_H_0580.png,350,350,bottom,178,260,229,313
19_16_18_22_24_17_L_H_H_L_L_H_0580.png,350,350,bottom,232,293,291,346
19_16_18_22_24_17_L_H_H_L_L_H_0580.png,350,350,bottom,307,232,350,283
18_24_19_17_22_16_L_L_H_H_H_H_0830_0_9763.png,512,512,top,80,28,120,78
18_24_19_17_22_16_L_L_H_H_H_H_0830_0_9763.png,512,512,top,135,27,184,90
18_24_19_17_22_16_L_L_H_H_H_H_0830_0_9763.png,512,512,top,202,28,245,86
18_24_19_17_22_16_L_L_H_H_H_H_0830_0_9763.png,512,512,top,273,32,312,81
18_24_19_17_22_16_L_L_H_H_H_H_0830_0_9763.png,512,512,top,334,22,384,87
18_24_19_17_22_16_L_L_H_H_H_H_0830_0_9763.png,512,512,top,406,25,445,83
18_24_19_17_22_16_L_L_H_H_H_H_0830_0_9763.png,512,512,bottom,87,336,134,394
18_24_19_17_22_16_L_L_H_H_H_H_0830_0_9763.png,512,512,bottom,133,424,203,496
18_24_19_17_22_16_L_L_H_H_H_H_0830_0_9763.png,512,512,bottom,194,365,251,432
18_24_19_17_22_16_L_L_H_H_H_H_0830_0_9763.png,512,512,bottom,264,338,318,400
18_24_19_17_22_16_L_L_H_H_H_H_0830_0_9763.png,512,512,bottom,321,411,387,493
18_24_19_17_22_16_L_L_H_H_H_H_0830_0_9763.png,512,512,bottom,394,329,446,389
18_22_17_16_19_24_H_L_L_L_H_H_157_0_7385.png,512,512,top,162,72,193,108
18_22_17_16_19_24_H_L_L_L_H_H_157_0_7385.png,512,512,top,197,67,225,108
18_22_17_16_19_24_H_L_L_L_H_H_157_0_7385.png,512,512,top,234,65,261,99
18_22_17_16_19_24_H_L_L_L_H_H_157_0_7385.png,512,512,top,272,62,297,94
18_22_17_16_19_24_H_L_L_L_H_H_157_0_7385.png,512,512,top,306,55,338,95
18_22_17_16_19_24_H_L_L_L_H_H_157_0_7385.png,512,512,top,345,51,378,100
18_22_17_16_19_24_H_L_L_L_H_H_157_0_7385.png,512,512,bottom,157,311,190,359
18_22_17_16_19_24_H_L_L_L_H_H_157_0_7385.png,512,512,bottom,197,347,233,399
18_22_17_16_19_24_H_L_L_L_H_H_157_0_7385.png,512,512,bottom,234,300,265,345
18_22_17_16_19_24_H_L_L_L_H_H_157_0_7385.png,512,512,bottom,270,288,301,332
18_22_17_16_19_24_H_L_L_L_H_H_157_0_7385.png,512,512,bottom,309,325,347,379
18_22_17_16_19_24_H_L_L_L_H_H_157_0_7385.png,512,512,bottom,345,393,391,461
22_19_24_17_16_18_H_H_L_L_H_L_0742.png,350,350,top,14,2,60,49
22_19_24_17_16_18_H_H_L_L_H_L_0742.png,350,350,top,76,6,114,44
22_19_24_17_16_18_H_H_L_L_H_L_0742.png,350,350,top,128,5,172,53
22_19_24_17_16_18_H_H_L_L_H_L_0742.png,350,350,top,192,6,228,41
22_19_24_17_16_18_H_H_L_L_H_L_0742.png,350,350,top,253,5,284,44
22_19_24_17_16_18_H_H_L_L_H_L_0742.png,350,350,top,309,6,346,41
22_19_24_17_16_18_H_H_L_L_H_L_0742.png,350,350,bottom,12,272,68,334
22_19_24_17_16_18_H_H_L_L_H_L_0742.png,350,350,bottom,72,245,120,293
22_19_24_17_16_18_H_H_L_L_H_L_0742.png,350,350,bottom,125,288,184,344
22_19_24_17_16_18_H_H_L_L_H_L_0742.png,350,350,bottom,189,218,232,266
22_19_24_17_16_18_H_H_L_L_H_L_0742.png,350,350,bottom,250,215,294,254
22_19_24_17_16_18_H_H_L_L_H_L_0742.png,350,350,bottom,299,228,343,270
18_16_17_19_22_24_L_H_L_H_L_L_0562_0_3748.png,512,512,top,77,39,121,87
18_16_17_19_22_24_L_H_L_H_L_L_0562_0_3748.png,512,512,top,141,40,182,88
18_16_17_19_22_24_L_H_L_H_L_L_0562_0_3748.png,512,512,top,206,39,245,88
18_16_17_19_22_24_L_H_L_H_L_L_0562_0_3748.png,512,512,top,268,34,310,90
18_16_17_19_22_24_L_H_L_H_L_L_0562_0_3748.png,512,512,top,333,23,381,82
18_16_17_19_22_24_L_H_L_H_L_L_0562_0_3748.png,512,512,top,403,20,453,86
18_16_17_19_22_24_L_H_L_H_L_L_0562_0_3748.png,512,512,bottom,82,350,134,418
18_16_17_19_22_24_L_H_L_H_L_L_0562_0_3748.png,512,512,bottom,147,324,194,386
18_16_17_19_22_24_L_H_L_H_L_L_0562_0_3748.png,512,512,bottom,216,331,262,394
18_16_17_19_22_24_L_H_L_H_L_L_0562_0_3748.png,512,512,bottom,274,365,327,434
18_16_17_19_22_24_L_H_L_H_L_L_0562_0_3748.png,512,512,bottom,332,395,388,463
18_16_17_19_22_24_L_H_L_H_L_L_0562_0_3748.png,512,512,bottom,388,428,450,504
18_16_22_17_19_24_L_L_H_H_H_L_0768_0_6390.png,512,512,top,180,100,209,133
18_16_22_17_19_24_L_L_H_H_H_L_0768_0_6390.png,512,512,top,222,103,249,134
18_16_22_17_19_24_L_L_H_H_H_L_0768_0_6390.png,512,512,top,262,99,299,144
18_16_22_17_19_24_L_L_H_H_H_L_0768_0_6390.png,512,512,top,313,100,343,138
18_16_22_17_19_24_L_L_H_H_H_L_0768_0_6390.png,512,512,top,357,98,394,139
18_16_22_17_19_24_L_L_H_H_H_L_0768_0_6390.png,512,512,top,401,100,443,147
18_16_22_17_19_24_L_L_H_H_H_L_0768_0_6390.png,512,512,bottom,172,315,210,356
18_16_22_17_19_24_L_L_H_H_H_L_0768_0_6390.png,512,512,bottom,220,296,250,335
18_16_22_17_19_24_L_L_H_H_H_L_0768_0_6390.png,512,512,bottom,252,360,294,417
18_16_22_17_19_24_L_L_H_H_H_L_0768_0_6390.png,512,512,bottom,303,314,339,357
18_16_22_17_19_24_L_L_H_H_H_L_0768_0_6390.png,512,512,bottom,343,338,386,396
18_16_22_17_19_24_L_L_H_H_H_L_0768_0_6390.png,512,512,bottom,384,386,432,445
17_24_16_22_18_19_H_H_L_L_H_L_101_0_9618.png,512,512,top,113,73,143,118
17_24_16_22_18_19_H_H_L_L_H_L_101_0_9618.png,512,512,top,151,67,190,132
17_24_16_22_18_19_H_H_L_L_H_L_101_0_9618.png,512,512,top,204,70,231,111
17_24_16_22_18_19_H_H_L_L_H_L_101_0_9618.png,512,512,top,247,67,285,119
17_24_16_22_18_19_H_H_L_L_H_L_101_0_9618.png,512,512,top,299,51,333,104
17_24_16_22_18_19_H_H_L_L_H_L_101_0_9618.png,512,512,top,344,64,378,120
17_24_16_22_18_19_H_H_L_L_H_L_101_0_9618.png,512,512,bottom,113,365,148,414
17_24_16_22_18_19_H_H_L_L_H_L_101_0_9618.png,512,512,bottom,156,457,201,512
17_24_16_22_18_19_H_H_L_L_H_L_101_0_9618.png,512,512,bottom,202,346,233,400
17_24_16_22_18_19_H_H_L_L_H_L_101_0_9618.png,512,512,bottom,242,417,286,477
17_24_16_22_18_19_H_H_L_L_H_L_101_0_9618.png,512,512,bottom,298,396,340,470
17_24_16_22_18_19_H_H_L_L_H_L_101_0_9618.png,512,512,bottom,331,364,366,431
22_24_18_16_17_19_L_H_L_H_H_H_26_0_2448.png,512,512,top,111,46,150,105
22_24_18_16_17_19_L_H_L_H_H_H_26_0_2448.png,512,512,top,158,46,194,110
22_24_18_16_17_19_L_H_L_H_H_H_26_0_2448.png,512,512,top,206,43,240,95
22_24_18_16_17_19_L_H_L_H_H_H_26_0_2448.png,512,512,top,255,46,282,96
22_24_18_16_17_19_L_H_L_H_H_H_26_0_2448.png,512,512,top,304,45,333,92
22_24_18_16_17_19_L_H_L_H_H_H_26_0_2448.png,512,512,top,350,49,381,104
22_24_18_16_17_19_L_H_L_H_H_H_26_0_2448.png,512,512,bottom,126,382,165,449
22_24_18_16_17_19_L_H_L_H_H_H_26_0_2448.png,512,512,bottom,156,439,202,512
22_24_18_16_17_19_L_H_L_H_H_H_26_0_2448.png,512,512,bottom,209,343,247,404
22_24_18_16_17_19_L_H_L_H_H_H_26_0_2448.png,512,512,bottom,256,325,292,387
22_24_18_16_17_19_L_H_L_H_H_H_26_0_2448.png,512,512,bottom,301,337,335,401
22_24_18_16_17_19_L_H_L_H_H_H_26_0_2448.png,512,512,bottom,344,366,382,436
18_19_16_17_22_24_L_H_L_L_H_H_0630_0_9244.png,512,512,top,184,118,212,154
18_19_16_17_22_24_L_H_L_L_H_H_0630_0_9244.png,512,512,top,226,117,254,154
18_19_16_17_22_24_L_H_L_L_H_H_0630_0_9244.png,512,512,top,269,115,294,148
18_19_16_17_22_24_L_H_L_L_H_H_0630_0_9244.png,512,512,top,313,113,339,148
18_19_16_17_22_24_L_H_L_L_H_H_0630_0_9244.png,512,512,top,353,108,386,153
18_19_16_17_22_24_L_H_L_L_H_H_0630_0_9244.png,512,512,top,393,106,431,155
18_19_16_17_22_24_L_H_L_L_H_H_0630_0_9244.png,512,512,bottom,196,311,226,352
18_19_16_17_22_24_L_H_L_L_H_H_0630_0_9244.png,512,512,bottom,228,329,264,373
18_19_16_17_22_24_L_H_L_L_H_H_0630_0_9244.png,512,512,bottom,272,296,299,338
18_19_16_17_22_24_L_H_L_L_H_H_0630_0_9244.png,512,512,bottom,311,305,338,347
18_19_16_17_22_24_L_H_L_L_H_H_0630_0_9244.png,512,512,bottom,351,353,391,406
18_19_16_17_22_24_L_H_L_L_H_H_0630_0_9244.png,512,512,bottom,395,379,436,432
18_16_22_17_19_24_L_L_H_H_H_L_0764_0_4509.png,512,512,top,162,96,196,134
18_16_22_17_19_24_L_L_H_H_H_L_0764_0_4509.png,512,512,top,210,95,240,130
18_16_22_17_19_24_L_L_H_H_H_L_0764_0_4509.png,512,512,top,258,88,296,136
18_16_22_17_19_24_L_L_H_H_H_L_0764_0_4509.png,512,512,top,315,86,347,129
18_16_22_17_19_24_L_L_H_H_H_L_0764_0_4509.png,512,512,top,369,77,405,124
18_16_22_17_19_24_L_L_H_H_H_L_0764_0_4509.png,512,512,top,414,79,457,132
18_16_22_17_19_24_L_L_H_H_H_L_0764_0_4509.png,512,512,bottom,171,331,210,377
18_16_22_17_19_24_L_L_H_H_H_L_0764_0_4509.png,512,512,bottom,217,308,252,349
18_16_22_17_19_24_L_L_H_H_H_L_0764_0_4509.png,512,512,bottom,255,395,309,465
18_16_22_17_19_24_L_L_H_H_H_L_0764_0_4509.png,512,512,bottom,313,326,352,376
18_16_22_17_19_24_L_L_H_H_H_L_0764_0_4509.png,512,512,bottom,375,346,420,400
18_16_22_17_19_24_L_L_H_H_H_L_0764_0_4509.png,512,512,bottom,408,401,460,468
17_18_22_19_24_16_H_L_H_L_H_L_17_0_5795.png,512,512,bottom,151,269,182,317
17_18_22_19_24_16_H_L_H_L_H_L_17_0_5795.png,512,512,bottom,188,273,215,324
17_18_22_19_24_16_H_L_H_L_H_L_17_0_5795.png,512,512,bottom,216,321,251,385
17_18_22_19_24_16_H_L_H_L_H_L_17_0_5795.png,512,512,bottom,253,287,281,340
17_18_22_19_24_16_H_L_H_L_H_L_17_0_5795.png,512,512,bottom,288,344,325,409
17_18_22_19_24_16_H_L_H_L_H_L_17_0_5795.png,512,512,bottom,319,257,343,302
17_18_22_19_24_16_H_L_H_L_H_L_17_0_5795.png,512,512,top,151,59,178,104
17_18_22_19_24_16_H_L_H_L_H_L_17_0_5795.png,512,512,top,183,58,209,101
17_18_22_19_24_16_H_L_H_L_H_L_17_0_5795.png,512,512,top,218,59,244,105
17_18_22_19_24_16_H_L_H_L_H_L_17_0_5795.png,512,512,top,253,61,277,102
17_18_22_19_24_16_H_L_H_L_H_L_17_0_5795.png,512,512,top,285,59,312,106
17_18_22_19_24_16_H_L_H_L_H_L_17_0_5795.png,512,512,top,321,64,344,98
19_16_18_22_24_17_L_H_H_L_L_H_0580_0_7225.png,512,512,top,101,55,142,101
19_16_18_22_24_17_L_H_H_L_L_H_0580_0_7225.png,512,512,top,159,52,195,97
19_16_18_22_24_17_L_H_H_L_L_H_0580_0_7225.png,512,512,top,220,50,257,100
19_16_18_22_24_17_L_H_H_L_L_H_0580_0_7225.png,512,512,top,275,46,322,100
19_16_18_22_24_17_L_H_H_L_L_H_0580_0_7225.png,512,512,top,335,38,384,102
19_16_18_22_24_17_L_H_H_L_L_H_0580_0_7225.png,512,512,top,407,36,449,83
19_16_18_22_24_17_L_H_H_L_L_H_0580_0_7225.png,512,512,bottom,114,349,163,405
19_16_18_22_24_17_L_H_H_L_L_H_0580_0_7225.png,512,512,bottom,169,316,211,359
19_16_18_22_24_17_L_H_H_L_L_H_0580_0_7225.png,512,512,bottom,217,346,267,401
19_16_18_22_24_17_L_H_H_L_L_H_0580_0_7225.png,512,512,bottom,272,381,329,440
19_16_18_22_24_17_L_H_H_L_L_H_0580_0_7225.png,512,512,bottom,326,414,388,488
19_16_18_22_24_17_L_H_H_L_L_H_0580_0_7225.png,512,512,bottom,403,337,454,403
17_16_22_18_19_24_H_L_L_H_L_L_0695_0_3352.png,512,512,top,188,117,219,153
17_16_22_18_19_24_H_L_L_H_L_L_0695_0_3352.png,512,512,top,231,113,257,148
17_16_22_18_19_24_H_L_L_H_L_L_0695_0_3352.png,512,512,top,269,104,304,153
17_16_22_18_19_24_H_L_L_H_L_L_0695_0_3352.png,512,512,top,320,99,353,140
17_16_22_18_19_24_H_L_L_H_L_L_0695_0_3352.png,512,512,top,367,90,404,136
17_16_22_18_19_24_H_L_L_H_L_L_0695_0_3352.png,512,512,top,420,84,463,140
17_16_22_18_19_24_H_L_L_H_L_L_0695_0_3352.png,512,512,bottom,194,325,227,367
17_16_22_18_19_24_H_L_L_H_L_L_0695_0_3352.png,512,512,bottom,239,312,270,355
17_16_22_18_19_24_H_L_L_H_L_L_0695_0_3352.png,512,512,bottom,280,367,321,419
17_16_22_18_19_24_H_L_L_H_L_L_0695_0_3352.png,512,512,bottom,318,341,361,392
17_16_22_18_19_24_H_L_L_H_L_L_0695_0_3352.png,512,512,bottom,374,345,415,397
17_16_22_18_19_24_H_L_L_H_L_L_0695_0_3352.png,512,512,bottom,421,406,475,468
22_18_17_19_16_24_L_L_L_L_L_L_12_0_30.png,512,512,bottom,300,334,325,375
22_18_17_19_16_24_L_L_L_L_L_L_12_0_30.png,512,512,bottom,323,405,357,456
22_18_17_19_16_24_L_L_L_L_L_L_12_0_30.png,512,512,bottom,265,361,296,410
22_18_17_19_16_24_L_L_L_L_L_L_12_0_30.png,512,512,bottom,234,348,262,392
22_18_17_19_16_24_L_L_L_L_L_L_12_0_30.png,512,512,bottom,201,358,228,402
22_18_17_19_16_24_L_L_L_L_L_L_12_0_30.png,512,512,bottom,169,389,201,443
22_18_17_19_16_24_L_L_L_L_L_L_12_0_30.png,512,512,top,163,143,192,187
22_18_17_19_16_24_L_L_L_L_L_L_12_0_30.png,512,512,top,197,141,224,181
22_18_17_19_16_24_L_L_L_L_L_L_12_0_30.png,512,512,top,233,144,255,181
22_18_17_19_16_24_L_L_L_L_L_L_12_0_30.png,512,512,top,267,142,291,180
22_18_17_19_16_24_L_L_L_L_L_L_12_0_30.png,512,512,top,300,141,323,173
22_18_17_19_16_24_L_L_L_L_L_L_12_0_30.png,512,512,top,334,140,361,189
18_16_19_22_24_17_H_H_H_H_H_L_0623_0_3398.png,512,512,top,116,84,150,126
18_16_19_22_24_17_H_H_H_H_H_L_0623_0_3398.png,512,512,top,161,85,194,124
18_16_19_22_24_17_H_H_H_H_H_L_0623_0_3398.png,512,512,top,208,83,241,126
18_16_19_22_24_17_H_H_H_H_H_L_0623_0_3398.png,512,512,top,257,80,296,130
18_16_19_22_24_17_H_H_H_H_H_L_0623_0_3398.png,512,512,top,303,77,346,136
18_16_19_22_24_17_H_H_H_H_H_L_0623_0_3398.png,512,512,top,363,74,398,120
18_16_19_22_24_17_H_H_H_H_H_L_0623_0_3398.png,512,512,bottom,135,302,170,344
18_16_19_22_24_17_H_H_H_H_H_L_0623_0_3398.png,512,512,bottom,171,296,204,340
18_16_19_22_24_17_H_H_H_H_H_L_0623_0_3398.png,512,512,bottom,218,320,256,367
18_16_19_22_24_17_H_H_H_H_H_L_0623_0_3398.png,512,512,bottom,258,349,303,402
18_16_19_22_24_17_H_H_H_H_H_L_0623_0_3398.png,512,512,bottom,306,384,356,443
18_16_19_22_24_17_H_H_H_H_H_L_0623_0_3398.png,512,512,bottom,353,295,392,344
24_17_19_22_18_16_H_L_L_H_H_L_0610_0_7300.png,512,512,top,128,60,173,113
24_17_19_22_18_16_H_L_L_H_H_L_0610_0_7300.png,512,512,top,181,58,217,97
24_17_19_22_18_16_H_L_L_H_H_L_0610_0_7300.png,512,512,top,234,53,270,100
24_17_19_22_18_16_H_L_L_H_H_L_0610_0_7300.png,512,512,top,289,52,332,104
24_17_19_22_18_16_H_L_L_H_H_L_0610_0_7300.png,512,512,top,347,49,385,93
24_17_19_22_18_16_H_L_L_H_H_L_0610_0_7300.png,512,512,top,405,44,445,88
24_17_19_22_18_16_H_L_L_H_H_L_0610_0_7300.png,512,512,bottom,141,378,196,435
24_17_19_22_18_16_H_L_L_H_H_L_0610_0_7300.png,512,512,bottom,191,301,233,343
24_17_19_22_18_16_H_L_L_H_H_L_0610_0_7300.png,512,512,bottom,234,315,278,359
24_17_19_22_18_16_H_L_L_H_H_L_0610_0_7300.png,512,512,bottom,284,352,337,413
24_17_19_22_18_16_H_L_L_H_H_L_0610_0_7300.png,512,512,bottom,340,317,387,371
24_17_19_22_18_16_H_L_L_H_H_L_0610_0_7300.png,512,512,bottom,385,274,425,319
18_17_16_19_22_24_H_L_L_H_H_L_0718_0_8698.png,512,512,top,129,95,161,135
18_17_16_19_22_24_H_L_L_H_H_L_0718_0_8698.png,512,512,top,182,99,212,136
18_17_16_19_22_24_H_L_L_H_H_L_0718_0_8698.png,512,512,top,231,98,257,132
18_17_16_19_22_24_H_L_L_H_H_L_0718_0_8698.png,512,512,top,278,91,310,133
18_17_16_19_22_24_H_L_L_H_H_L_0718_0_8698.png,512,512,top,326,88,364,134
18_17_16_19_22_24_H_L_L_H_H_L_0718_0_8698.png,512,512,top,374,91,416,136
18_17_16_19_22_24_H_L_L_H_H_L_0718_0_8698.png,512,512,bottom,117,341,160,397
18_17_16_19_22_24_H_L_L_H_H_L_0718_0_8698.png,512,512,bottom,175,329,211,382
18_17_16_19_22_24_H_L_L_H_H_L_0718_0_8698.png,512,512,bottom,226,320,261,368
18_17_16_19_22_24_H_L_L_H_H_L_0718_0_8698.png,512,512,bottom,278,352,326,417
18_17_16_19_22_24_H_L_L_H_H_L_0718_0_8698.png,512,512,bottom,334,386,390,461
18_17_16_19_22_24_H_L_L_H_H_L_0718_0_8698.png,512,512,bottom,382,415,439,493
18_16_22_17_19_24_L_L_H_H_H_L_0756_0_4547.png,512,512,top,169,71,201,108
18_16_22_17_19_24_L_L_H_H_H_L_0756_0_4547.png,512,512,top,216,74,243,108
18_16_22_17_19_24_L_L_H_H_H_L_0756_0_4547.png,512,512,top,258,69,292,114
18_16_22_17_19_24_L_L_H_H_H_L_0756_0_4547.png,512,512,top,306,68,334,106
18_16_22_17_19_24_L_L_H_H_H_L_0756_0_4547.png,512,512,top,352,64,383,105
18_16_22_17_19_24_L_L_H_H_H_L_0756_0_4547.png,512,512,top,394,66,431,114
18_16_22_17_19_24_L_L_H_H_H_L_0756_0_4547.png,512,512,bottom,175,290,211,332
18_16_22_17_19_24_L_L_H_H_H_L_0756_0_4547.png,512,512,bottom,218,267,251,303
18_16_22_17_19_24_L_L_H_H_H_L_0756_0_4547.png,512,512,bottom,258,329,300,384
18_16_22_17_19_24_L_L_H_H_H_L_0756_0_4547.png,512,512,bottom,309,279,343,325
18_16_22_17_19_24_L_L_H_H_H_L_0756_0_4547.png,512,512,bottom,346,293,385,346
18_16_22_17_19_24_L_L_H_H_H_L_0756_0_4547.png,512,512,bottom,383,341,428,399
22_19_24_17_16_18_H_H_L_L_H_L_0730_0_7785.png,512,512,top,162,90,195,137
22_19_24_17_16_18_H_H_L_L_H_L_0730_0_7785.png,512,512,top,207,94,237,135
22_19_24_17_16_18_H_H_L_L_H_L_0730_0_7785.png,512,512,top,243,96,280,139
22_19_24_17_16_18_H_H_L_L_H_L_0730_0_7785.png,512,512,top,290,96,322,129
22_19_24_17_16_18_H_H_L_L_H_L_0730_0_7785.png,512,512,top,339,97,366,131
22_19_24_17_16_18_H_H_L_L_H_L_0730_0_7785.png,512,512,top,384,98,414,133
22_19_24_17_16_18_H_H_L_L_H_L_0730_0_7785.png,512,512,bottom,148,345,198,398
22_19_24_17_16_18_H_H_L_L_H_L_0730_0_7785.png,512,512,bottom,198,314,233,361
22_19_24_17_16_18_H_H_L_L_H_L_0730_0_7785.png,512,512,bottom,236,362,278,418
22_19_24_17_16_18_H_H_L_L_H_L_0730_0_7785.png,512,512,bottom,284,300,320,337
22_19_24_17_16_18_H_H_L_L_H_L_0730_0_7785.png,512,512,bottom,331,299,364,332
22_19_24_17_16_18_H_H_L_L_H_L_0730_0_7785.png,512,512,bottom,363,306,400,347
18_17_16_19_22_24_H_L_L_H_H_L_0723_0_2248.png,512,512,top,103,92,137,137
18_17_16_19_22_24_H_L_L_H_H_L_0723_0_2248.png,512,512,top,156,97,187,138
18_17_16_19_22_24_H_L_L_H_H_L_0723_0_2248.png,512,512,top,206,98,236,136
18_17_16_19_22_24_H_L_L_H_H_L_0723_0_2248.png,512,512,top,253,96,286,138
18_17_16_19_22_24_H_L_L_H_H_L_0723_0_2248.png,512,512,top,302,95,338,144
18_17_16_19_22_24_H_L_L_H_H_L_0723_0_2248.png,512,512,top,346,96,386,149
18_17_16_19_22_24_H_L_L_H_H_L_0723_0_2248.png,512,512,bottom,112,335,151,383
18_17_16_19_22_24_H_L_L_H_H_L_0723_0_2248.png,512,512,bottom,159,318,193,362
18_17_16_19_22_24_H_L_L_H_H_L_0723_0_2248.png,512,512,bottom,209,307,240,351
18_17_16_19_22_24_H_L_L_H_H_L_0723_0_2248.png,512,512,bottom,257,343,294,395
18_17_16_19_22_24_H_L_L_H_H_L_0723_0_2248.png,512,512,bottom,303,373,346,434
18_17_16_19_22_24_H_L_L_H_H_L_0723_0_2248.png,512,512,bottom,338,382,381,441
19_16_24_18_17_22_H_H_H_H_H_H_23_0_3148.png,512,512,bottom,131,298,156,343
19_16_24_18_17_22_H_H_H_H_H_H_23_0_3148.png,512,512,bottom,157,275,183,313
19_16_24_18_17_22_H_H_H_H_H_H_23_0_3148.png,512,512,bottom,184,352,217,404
19_16_24_18_17_22_H_H_H_H_H_H_23_0_3148.png,512,512,bottom,217,294,243,340
19_16_24_18_17_22_H_H_H_H_H_H_23_0_3148.png,512,512,bottom,249,288,274,331
19_16_24_18_17_22_H_H_H_H_H_H_23_0_3148.png,512,512,bottom,274,336,308,393
19_16_24_18_17_22_H_H_H_H_H_H_23_0_3148.png,512,512,top,131,94,154,130
19_16_24_18_17_22_H_H_H_H_H_H_23_0_3148.png,512,512,top,159,94,181,128
19_16_24_18_17_22_H_H_H_H_H_H_23_0_3148.png,512,512,top,185,92,211,136
19_16_24_18_17_22_H_H_H_H_H_H_23_0_3148.png,512,512,top,218,91,242,128
19_16_24_18_17_22_H_H_H_H_H_H_23_0_3148.png,512,512,top,251,89,274,124
19_16_24_18_17_22_H_H_H_H_H_H_23_0_3148.png,512,512,top,281,88,308,133
17_16_18_22_24_19_L_L_L_L_H_L_0596_0_5166.png,512,512,top,178,100,206,139
17_16_18_22_24_19_L_L_L_L_H_L_0596_0_5166.png,512,512,top,224,98,254,139
17_16_18_22_24_19_L_L_L_L_H_L_0596_0_5166.png,512,512,top,271,95,302,138
17_16_18_22_24_19_L_L_L_L_H_L_0596_0_5166.png,512,512,top,317,90,356,142
17_16_18_22_24_19_L_L_L_L_H_L_0596_0_5166.png,512,512,top,371,88,412,144
17_16_18_22_24_19_L_L_L_L_H_L_0596_0_5166.png,512,512,top,425,88,464,133
17_16_18_22_24_19_L_L_L_L_H_L_0596_0_5166.png,512,512,bottom,185,315,222,358
17_16_18_22_24_19_L_L_L_L_H_L_0596_0_5166.png,512,512,bottom,228,305,262,345
17_16_18_22_24_19_L_L_L_L_H_L_0596_0_5166.png,512,512,bottom,271,327,308,372
17_16_18_22_24_19_L_L_L_L_H_L_0596_0_5166.png,512,512,bottom,317,360,359,412
17_16_18_22_24_19_L_L_L_L_H_L_0596_0_5166.png,512,512,bottom,362,399,413,459
17_16_18_22_24_19_L_L_L_L_H_L_0596_0_5166.png,512,512,bottom,409,336,450,386
19_22_17_16_24_18_L_L_L_H_L_L_0584.png,350,350,top,1,3,43,48
19_22_17_16_24_18_L_L_L_H_L_L_0584.png,350,350,top,58,4,106,48
19_22_17_16_24_18_L_L_L_H_L_L_0584.png,350,350,top,125,8,163,48
19_22_17_16_24_18_L_L_L_H_L_L_0584.png,350,350,top,190,6,228,47
19_22_17_16_24_18_L_L_L_H_L_L_0584.png,350,350,top,244,1,296,54
19_22_17_16_24_18_L_L_L_H_L_L_0584.png,350,350,top,318,4,350,46
19_22_17_16_24_18_L_L_L_H_L_L_0584.png,350,350,bottom,0,243,50,300
19_22_17_16_24_18_L_L_L_H_L_L_0584.png,350,350,bottom,55,275,115,330
19_22_17_16_24_18_L_L_L_H_L_L_0584.png,350,350,bottom,120,227,168,275
19_22_17_16_24_18_L_L_L_H_L_L_0584.png,350,350,bottom,177,229,225,279
19_22_17_16_24_18_L_L_L_H_L_L_0584.png,350,350,bottom,230,311,295,350
19_22_17_16_24_18_L_L_L_H_L_L_0584.png,350,350,bottom,306,249,350,304
